Rated rotor hours: mean ∈ [14.8, 15.2] RPM  |  std < 0.05 RPM
Total matches: 2894
========================================================================================================================
Hour start             Farm         Turbine        Wind m/s   Wind std   Power kW   Pwr std  Rotor RPM   Rot std  File
2017-02-23 01:00:00    kelmarsh     turbine_2       11.0436     0.8614    1948.75    123.90    15.1778    0.0417  crawler\output\kelmarsh\turbine_2\2017-02-23_01_summary.json
2017-02-23 02:00:00    kelmarsh     turbine_2       12.0591     0.4779    2021.79     28.68    15.1432    0.0314  crawler\output\kelmarsh\turbine_2\2017-02-23_02_summary.json
2017-02-23 03:00:00    kelmarsh     turbine_2       11.9426     0.9983    2003.63     41.96    15.1581    0.0213  crawler\output\kelmarsh\turbine_2\2017-02-23_03_summary.json
2017-02-23 04:00:00    kelmarsh     turbine_2       13.4200     0.8603    2054.49      6.35    15.1685    0.0236  crawler\output\kelmarsh\turbine_2\2017-02-23_04_summary.json
2017-02-23 18:00:00    kelmarsh     turbine_2       11.1123     0.9034    1981.24     88.19    15.1749    0.0328  crawler\output\kelmarsh\turbine_2\2017-02-23_18_summary.json
2017-02-23 19:00:00    kelmarsh     turbine_2       10.7435     0.6156    1961.25     71.31    15.1491    0.0177  crawler\output\kelmarsh\turbine_2\2017-02-23_19_summary.json
2017-02-23 20:00:00    kelmarsh     turbine_2       10.2801     0.6295    1883.29    185.51    15.1456    0.0280  crawler\output\kelmarsh\turbine_2\2017-02-23_20_summary.json
2017-02-23 23:00:00    kelmarsh     turbine_2       10.9587     0.7015    1986.22    124.15    15.1607    0.0148  crawler\output\kelmarsh\turbine_2\2017-02-23_23_summary.json
2017-02-24 00:00:00    kelmarsh     turbine_2       10.4609     0.6020    1962.64     89.89    15.1647    0.0287  crawler\output\kelmarsh\turbine_2\2017-02-24_00_summary.json
2017-02-24 07:00:00    kelmarsh     turbine_2        9.4157     0.5738    1726.27    238.34    15.1492    0.0179  crawler\output\kelmarsh\turbine_2\2017-02-24_07_summary.json
2017-02-25 01:00:00    kelmarsh     turbine_2        9.2025     0.4327    1507.57    156.16    15.1295    0.0231  crawler\output\kelmarsh\turbine_2\2017-02-25_01_summary.json
2017-02-25 03:00:00    kelmarsh     turbine_2        9.5646     0.6465    1742.89    225.97    15.1313    0.0392  crawler\output\kelmarsh\turbine_2\2017-02-25_03_summary.json
2017-02-25 04:00:00    kelmarsh     turbine_2        9.8684     0.1866    1848.88    121.60    15.1484    0.0153  crawler\output\kelmarsh\turbine_2\2017-02-25_04_summary.json
2017-02-25 05:00:00    kelmarsh     turbine_2       10.3484     0.4021    1929.70     72.58    15.1517    0.0145  crawler\output\kelmarsh\turbine_2\2017-02-25_05_summary.json
2017-02-25 06:00:00    kelmarsh     turbine_2       10.5033     0.3358    1957.72     73.11    15.1585    0.0308  crawler\output\kelmarsh\turbine_2\2017-02-25_06_summary.json
2017-02-25 07:00:00    kelmarsh     turbine_2       10.9910     0.5705    2018.78     29.14    15.1576    0.0242  crawler\output\kelmarsh\turbine_2\2017-02-25_07_summary.json
2017-02-25 09:00:00    kelmarsh     turbine_2       11.5387     0.4860    2008.83     36.22    15.1715    0.0308  crawler\output\kelmarsh\turbine_2\2017-02-25_09_summary.json
2017-02-25 10:00:00    kelmarsh     turbine_2       12.3663     0.5218    2045.01     11.50    15.1721    0.0324  crawler\output\kelmarsh\turbine_2\2017-02-25_10_summary.json
2017-02-25 11:00:00    kelmarsh     turbine_2       12.2874     0.9847    2023.77     34.67    15.1350    0.0319  crawler\output\kelmarsh\turbine_2\2017-02-25_11_summary.json
2017-02-25 12:00:00    kelmarsh     turbine_2       12.8307     0.6374    2051.27      6.48    15.1499    0.0352  crawler\output\kelmarsh\turbine_2\2017-02-25_12_summary.json
